Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
223240.0,-0.963,-0.017,0.278,-6.371,13.819,-0.527,-1.008,0.19,-0.025,-2.095,-1.494,1.29,-1.24,0.252,0.924,64.677,104.447,-47.978,-1.047,-0.414,0.927,17.972,176.691,40.512
223260.0,-1.024,-0.053,0.291,-5.655,14.174,0.546,-1.006,0.19,-0.027,-1.925,-1.603,1.397,-1.199,0.31,0.879,63.327,92.793,-42.917,-1.209,-0.298,0.69,22.594,176.498,29.665
223280.0,-1.016,-0.092,0.266,-4.983,13.547,0.829,-0.995,0.183,-0.026,-1.557,-1.347,1.269,-1.122,0.286,0.763,54.517,86.11,-36.22,-1.311,-0.207,0.488,10.932,129.978,12.794
223300.0,-1.003,-0.086,0.261,-1.442,13.568,0.135,-0.999,0.19,-0.029,-1.247,-0.841,0.975,-1.064,0.189,0.663,60.94,81.39,-29.13,-1.222,-0.079,0.541,-28.018,98.14,-0.313
223320.0,-1.004,-0.053,0.27,3.662,12.487,-0.383,-1.0,0.184,-0.029,-1.018,-1.046,0.919,-1.013,0.214,0.59,75.586,76.841,-23.1,-1.153,0.066,0.552,-95.31,77.076,-3.276
223340.0,-0.99,-0.037,0.244,4.908,8.231,-0.35,-0.994,0.183,-0.035,0.199,-0.626,0.611,-0.971,0.247,0.545,85.353,74.326,-14.056,-1.13,0.133,0.52,-177.961,54.155,-3.604
223360.0,-0.981,-0.032,0.212,5.679,7.225,-1.173,-0.996,0.189,-0.033,0.816,-0.29,0.323,-0.974,0.283,0.552,85.184,70.171,-8.462,-1.064,-0.062,0.495,-236.509,36.337,4.183
223380.0,-0.981,-0.017,0.202,8.244,8.445,-2.137,-1.002,0.185,-0.03,1.823,-0.455,0.002,-0.988,0.277,0.549,76.647,68.096,-6.602,-1.018,-0.242,0.465,-269.605,23.934,16.027
223400.0,-0.994,-0.008,0.211,7.865,10.317,-2.286,-1.0,0.186,-0.03,1.908,-0.232,-0.162,-0.978,0.248,0.531,74.292,65.841,-5.126,-0.988,-0.526,0.424,-278.79,13.298,28.963
223420.0,-1.004,-0.013,0.218,6.329,11.474,-2.215,-0.996,0.187,-0.034,1.997,0.166,-0.347,-0.985,0.245,0.53,83.056,63.625,-2.678,-0.94,-0.682,0.432,-241.545,10.311,38.135
223440.0,-1.016,-0.031,0.223,5.15,12.344,-2.723,-1.001,0.186,-0.042,1.771,-0.133,-0.646,-0.971,0.345,0.521,75.943,58.488,-1.645,-0.912,-0.714,0.461,-192.272,15.985,43.475
223460.0,-1.016,-0.035,0.199,5.138,13.416,-3.457,-1.003,0.185,-0.037,2.054,-0.324,-0.62,-0.982,0.404,0.52,54.587,55.664,-1.44,-0.925,-0.713,0.468,-151.159,19.173,45.639
223480.0,-1.01,-0.024,0.198,5.622,14.11,-3.775,-1.002,0.184,-0.036,1.593,-0.687,-0.366,-1.0,0.438,0.494,23.124,47.541,-1.802,-0.91,-0.717,0.454,-107.468,23.133,45.429
223500.0,-1.017,-0.016,0.217,3.072,12.831,-3.464,-0.998,0.177,-0.039,0.957,-0.77,-0.135,-1.001,0.423,0.467,-10.62,38.839,-2.577,-0.957,-0.658,0.418,-70.846,26.575,42.153
223520.0,-1.008,-0.012,0.208,1.499,12.452,-3.049,-1.002,0.17,-0.043,0.84,-0.84,0.309,-1.001,0.338,0.444,-26.206,28.654,-1.51,-0.928,-0.531,0.424,-64.485,22.544,31.721
223540.0,-1.007,-0.006,0.222,3.391,10.389,-2.803,-1.005,0.171,-0.053,0.84,-1.754,1.032,-1.012,0.121,0.487,-5.39,14.0,-3.57,-0.939,-0.433,0.437,-106.332,15.808,19.783
223560.0,-1.033,-0.026,0.234,5.026,7.652,-2.8,-1.01,0.18,-0.051,0.388,-3.349,1.514,-0.938,-0.219,0.669,76.93,12.95,-11.13,-0.938,-0.478,0.367,-137.059,-2.53,9.552
223580.0,-1.034,-0.024,0.229,5.109,3.618,-2.868,-1.005,0.18,-0.036,-0.738,-3.605,1.902,-1.036,0.223,0.618,91.214,-4.357,-7.436,-0.911,-0.483,0.343,-157.85,-7.56,0.42
223600.0,-1.012,-0.006,0.207,4.216,2.108,-2.857,-1.0,0.166,-0.037,0.077,-3.423,2.246,-0.934,0.302,0.453,43.108,-13.094,-9.712,-0.887,-0.784,0.291,-103.647,-14.5,-4.497
223620.0,-1.013,-0.0,0.2,2.799,1.807,-2.454,-0.998,0.186,-0.044,-11.522,-3.54,2.239,-0.942,0.404,0.331,4.721,-13.916,-8.828,-0.83,-0.748,0.281,-42.162,-6.916,-6.507
223640.0,-1.022,-0.012,0.195,2.209,0.562,-1.971,-1.001,0.195,-0.039,-7.261,-3.743,2.075,-0.93,0.347,0.223,-32.819,-15.46,-6.671,-0.853,-0.531,0.251,-18.879,-5.273,-9.591
223660.0,-1.014,-0.02,0.189,2.076,-2.197,-1.627,-0.999,0.188,-0.034,0.923,-3.765,1.692,-0.927,0.274,0.17,-46.428,-14.817,-5.583,-0.875,-0.498,0.209,-14.992,-7.339,-11.334
223680.0,-0.979,-0.026,0.188,1.871,-4.522,-1.258,-0.99,0.192,-0.028,0.592,-2.904,1.015,-0.917,0.218,0.151,-43.706,-15.991,-5.437,-0.873,-0.451,0.168,-4.895,-6.655,-10.68
223700.0,-0.972,-0.023,0.158,0.941,-5.178,-0.656,-0.987,0.192,-0.024,-0.112,-1.617,0.354,-0.894,0.16,0.153,-31.14,-15.731,-5.235,-0.869,-0.423,0.161,-1.61,-7.35,-9.8
223720.0,-0.941,-0.022,0.146,0.561,-1.636,-0.239,-0.987,0.189,-0.031,-0.545,-0.448,-0.103,-0.864,0.139,0.168,-16.009,-12.2,-4.37,-0.871,-0.432,0.18,5.683,-4.599,-8.887
223740.0,-0.948,-0.022,0.178,1.655,-2.64,1.031,-0.992,0.188,-0.037,-0.804,-0.015,-0.357,-0.874,0.154,0.196,4.985,-3.989,-3.456,-0.888,-0.448,0.173,16.317,-2.101,-7.695
223760.0,-0.937,-0.043,0.209,-0.589,6.148,0.82,-1.004,0.182,-0.039,-0.945,-0.073,-0.336,-0.981,0.202,0.219,15.427,-2.994,-3.567,-0.936,-0.45,0.131,26.389,2.059,-6.137
223780.0,-1.062,-0.021,0.268,2.12,0.224,1.692,-1.011,0.175,-0.04,-1.032,-0.522,-0.022,-0.992,0.243,0.253,15.128,-7.76,-3.446,-0.972,-0.432,0.112,31.484,0.029,-5.242
223800.0,-1.033,-0.025,0.182,1.475,-2.612,2.228,-1.007,0.174,-0.04,-1.048,-1.147,0.297,-0.977,0.284,0.303,8.309,-9.336,-2.964,-0.951,-0.449,0.137,34.648,0.824,-3.994
223820.0,-1.03,-0.024,0.212,1.4,-0.749,1.921,-1.0,0.174,-0.044,-0.783,-1.394,0.542,-0.995,0.308,0.372,-9.273,-10.443,-2.002,-0.944,-0.476,0.198,43.731,0.337,-2.994
223840.0,-1.016,-0.024,0.217,1.776,-2.723,1.226,-0.999,0.182,-0.042,-0.944,-1.936,0.83,-1.028,0.295,0.411,-23.814,-20.887,0.266,-0.941,-0.503,0.252,53.93,-1.776,-3.21
223860.0,-1.015,-0.023,0.194,1.404,-6.792,0.667,-1.006,0.178,-0.043,-0.126,-2.07,0.607,-0.982,0.246,0.402,-24.402,-27.973,2.266,-0.912,-0.401,0.259,67.256,-4.966,-5.021
223880.0,-1.008,-0.024,0.156,1.071,-7.21,-0.07,-0.993,0.179,-0.041,0.137,-1.61,0.447,-0.978,0.22,0.427,-21.272,-35.029,4.206,-0.87,-0.454,0.222,73.565,-7.732,-9.22
223900.0,-1.007,-0.021,0.165,1.382,-6.014,-0.942,-0.999,0.183,-0.04,-0.431,-1.514,0.12,-0.988,0.185,0.501,-13.381,-43.39,6.863,-0.867,-0.481,0.241,76.859,-10.452,-14.386
223920.0,-1.005,-0.022,0.186,2.087,-5.484,-1.551,-0.998,0.18,-0.042,-0.03,-1.21,-0.078,-0.996,0.164,0.52,4.094,-52.645,9.292,-0.893,-0.508,0.297,78.805,-15.558,-18.849
223940.0,-1.005,-0.027,0.187,1.82,-5.627,-1.61,-0.999,0.18,-0.039,0.261,-0.991,-0.239,-0.99,0.191,0.482,28.502,-64.317,10.509,-0.924,-0.494,0.35,76.895,-24.016,-21.679
223960.0,-1.021,-0.028,0.191,1.804,-5.798,-1.715,-1.005,0.178,-0.04,0.097,-0.726,-0.26,-0.951,0.227,0.48,40.343,-66.696,9.994,-0.926,-0.451,0.385,68.74,-31.316,-21.635
223980.0,-1.036,-0.027,0.208,2.36,-7.33,-1.866,-1.009,0.172,-0.045,0.066,-1.19,-0.115,-0.972,0.251,0.531,44.214,-68.551,13.078,-0.951,-0.407,0.402,46.898,-41.853,-22.202
224000.0,-1.032,-0.023,0.209,2.261,-9.008,-1.781,-0.997,0.171,-0.044,0.416,-1.192,-0.074,-1.039,0.289,0.603,37.565,-76.065,19.543,-1.035,-0.431,0.422,22.991,-55.659,-24.567
224020.0,-1.007,-0.018,0.2,2.322,-6.837,-1.75,-1.001,0.175,-0.047,0.283,-1.338,-0.21,-1.063,0.288,0.617,27.562,-92.402,23.885,-1.081,-0.483,0.474,13.414,-72.571,-28.084
224040.0,-0.994,-0.018,0.201,3.921,-2.105,-1.594,-0.995,0.179,-0.047,0.865,-1.549,-0.211,-1.08,0.29,0.697,32.065,-108.566,30.841,-1.083,-0.539,0.51,8.268,-93.198,-36.282
224060.0,-0.997,-0.032,0.216,5.56,-2.554,-0.858,-1.004,0.172,-0.048,1.257,-1.678,-0.349,-1.103,0.379,0.826,34.689,-126.339,44.844,-1.09,-0.574,0.622,6.14,-118.012,-48.935
224080.0,-0.984,-0.038,0.199,3.577,-4.442,-1.085,-0.996,0.179,-0.045,0.91,-1.4,-0.28,-1.097,0.402,0.899,38.199,-144.297,62.735,-1.085,-0.605,0.78,1.836,-144.801,-62.699
224100.0,-0.967,-0.022,0.198,2.414,-3.493,-1.425,-0.988,0.162,-0.05,0.91,-1.481,-0.279,-1.094,0.409,0.945,49.595,-164.732,78.938,-0.967,-0.691,0.893,5.156,-169.891,-83.678
224120.0,-0.984,-0.024,0.181,0.941,-5.521,-0.913,-1.005,0.174,-0.054,0.826,-2.257,0.094,-1.028,0.451,1.066,66.597,-179.922,95.434,-0.899,-0.865,1.201,26.903,-186.919,-108.606
224140.0,-0.998,-0.019,0.176,-2.38,-6.44,-1.61,-1.011,0.174,-0.052,-0.047,-2.544,0.726,-0.93,0.593,1.158,63.679,-184.707,113.449,-1.002,-1.366,1.442,96.28,-182.066,-136.959
224160.0,-0.993,-0.023,0.195,-3.29,-7.0,-2.59,-1.012,0.171,-0.047,0.42,-3.57,1.26,-0.883,0.737,1.252,35.397,-189.935,122.785,-1.142,-1.299,1.235,204.977,-184.304,-151.118
224180.0,-1.05,-0.029,0.228,-1.818,-11.031,-2.914,-0.999,0.177,-0.038,-0.589,-3.18,1.26,-0.852,0.733,1.254,7.654,-198.254,126.416,-1.103,-0.802,1.096,232.683,-203.015,-153.251
224200.0,-1.091,-0.029,0.239,-0.375,-16.907,-2.071,-0.997,0.177,-0.031,-1.227,-2.048,1.113,-0.798,0.723,1.16,-22.943,-206.324,127.157,-0.882,-0.521,1.161,193.442,-221.83,-148.275
224220.0,-1.071,0.005,0.254,2.227,-20.959,-1.197,-0.994,0.182,-0.036,-1.959,-1.175,0.971,-0.75,0.683,1.061,-30.8,-214.693,125.952,-0.738,-0.472,1.17,141.502,-230.46,-134.55
224240.0,-1.038,0.019,0.261,3.792,-23.479,0.997,-0.999,0.175,-0.043,-1.675,-0.984,0.724,-0.67,0.68,1.042,-30.072,-218.203,123.934,-0.572,-0.457,1.087,96.965,-232.758,-119.517
224260.0,-1.02,0.012,0.261,6.73,-28.161,2.624,-0.999,0.172,-0.05,-0.968,-1.321,0.623,-0.62,0.686,1.024,-27.014,-218.006,121.991,-0.454,-0.496,1.046,71.424,-229.489,-107.848
224280.0,-0.981,-0.023,0.267,0.054,-29.555,4.858,-0.993,0.172,-0.046,-0.097,-0.859,0.562,-0.613,0.727,1.019,-29.438,-217.0,118.273,-0.417,-0.575,1.058,64.366,-221.778,-96.558
224300.0,-0.982,-0.021,0.31,0.332,-31.15,4.679,-1.007,0.171,-0.044,-0.99,-1.268,0.691,-0.61,0.759,1.008,-40.128,-219.072,115.023,-0.403,-0.615,1.029,65.339,-210.816,-84.569
224320.0,-0.958,-0.029,0.295,-0.184,-31.423,4.027,-1.006,0.167,-0.046,-0.308,-1.521,0.7,-0.59,0.736,0.88,-46.391,-220.71,114.94,-0.494,-0.788,1.023,83.241,-208.583,-76.316
224340.0,-0.943,-0.029,0.34,0.346,-28.08,2.492,-1.0,0.18,-0.043,0.065,-1.609,0.564,-0.572,0.695,0.811,-52.098,-222.132,114.534,-0.538,-0.823,0.926,107.093,-204.91,-71.083
224360.0,-0.951,-0.043,0.376,0.769,-28.208,2.519,-0.994,0.175,-0.045,-0.277,-1.402,0.625,-0.528,0.638,0.807,-49.638,-222.215,114.905,-0.492,-0.631,0.904,96.987,-213.87,-73.602
224380.0,-0.952,-0.044,0.375,0.492,-26.89,2.328,-1.002,0.167,-0.049,-0.28,-1.464,0.763,-0.405,0.561,0.761,-36.346,-219.322,116.26,-0.418,-0.666,0.879,81.668,-214.058,-79.238
224400.0,-0.961,-0.048,0.385,3.792,-30.154,1.179,-1.001,0.161,-0.052,0.28,-1.89,0.91,-0.253,0.486,0.709,-23.095,-213.21,116.025,-0.316,-0.568,0.754,65.862,-213.173,-84.881
224420.0,-0.956,-0.021,0.335,6.637,-29.986,-0.134,-0.994,0.177,-0.051,0.155,-2.023,1.041,-0.106,0.444,0.704,-15.057,-204.255,115.796,-0.133,-0.404,0.665,32.794,-207.362,-90.765
224440.0,-0.938,-0.002,0.313,4.915,-25.742,0.091,-0.999,0.172,-0.048,0.372,-2.03,1.05,0.084,0.421,0.685,-12.434,-194.41,117.464,0.02,-0.364,0.683,10.909,-201.515,-95.632
224460.0,-0.939,-0.002,0.337,5.56,-25.194,0.683,-1.002,0.167,-0.052,1.009,-2.502,0.932,0.245,0.437,0.656,-25.805,-180.221,117.823,0.125,-0.364,0.679,1.935,-175.315,-99.206
224480.0,-0.938,0.011,0.331,8.091,-23.19,0.125,-0.997,0.177,-0.044,1.252,-2.324,0.91,0.281,0.4,0.696,-45.567,-163.344,115.108,0.243,-0.347,0.672,10.062,-163.374,-98.269
224500.0,-0.972,0.003,0.346,7.966,-20.175,0.276,-1.002,0.177,-0.043,1.02,-1.941,0.73,0.245,0.377,0.664,-61.845,-153.534,108.922,0.284,-0.317,0.68,35.011,-138.463,-91.758
224520.0,-0.969,-0.006,0.389,6.787,-17.452,0.725,-1.004,0.173,-0.043,1.039,-1.826,0.7,0.257,0.284,0.573,-66.337,-149.568,100.882,0.332,-0.264,0.648,60.215,-128.647,-85.686
224540.0,-0.958,-0.021,0.398,4.015,-15.954,1.175,-1.003,0.181,-0.051,0.917,-1.82,0.7,0.326,0.249,0.552,-61.546,-144.187,91.25,0.382,-0.216,0.648,77.419,-118.709,-78.126
224560.0,-0.959,-0.025,0.399,3.924,-14.827,0.999,-0.993,0.175,-0.049,0.395,-1.51,0.7,0.354,0.243,0.538,-61.563,-141.656,82.768,0.354,-0.176,0.658,84.045,-114.201,-72.785
224580.0,-0.954,-0.007,0.396,6.076,-13.514,0.528,-0.998,0.164,-0.053,-0.112,-1.644,0.7,0.395,0.136,0.502,-52.191,-140.58,76.958,0.334,-0.169,0.63,88.353,-116.217,-68.058
224600.0,-0.951,0.009,0.407,6.828,-13.488,0.584,-0.999,0.168,-0.051,0.252,-1.736,0.986,0.45,0.086,0.519,-40.802,-136.03,72.06,0.346,-0.069,0.606,83.062,-118.012,-63.859
224620.0,-0.932,0.026,0.388,5.881,-12.59,0.84,-1.0,0.176,-0.045,-0.357,-1.972,1.455,0.481,0.068,0.49,-31.64,-132.5,68.466,0.426,0.021,0.518,63.352,-117.815,-62.893
224640.0,-0.923,0.027,0.385,3.826,-10.434,0.885,-1.001,0.168,-0.045,-0.093,-1.743,1.449,0.525,0.038,0.474,-29.584,-129.294,64.011,0.473,0.047,0.528,52.022,-118.342,-61.636
224660.0,-0.926,0.02,0.39,1.973,-8.397,0.694,-0.996,0.176,-0.041,-0.587,-1.029,1.358,0.541,0.037,0.489,-32.43,-128.177,59.267,0.514,0.074,0.509,51.207,-115.085,-59.174
224680.0,-0.932,0.01,0.386,1.448,-6.346,0.23,-0.996,0.183,-0.042,-0.895,-0.949,1.083,0.549,-0.028,0.449,-39.727,-130.571,53.019,0.527,0.108,0.482,55.813,-107.937,-54.952
224700.0,-0.938,0.006,0.38,1.521,-3.477,-0.095,-0.997,0.177,-0.047,-0.642,-0.768,0.737,0.553,-0.085,0.426,-40.405,-133.686,47.743,0.52,0.163,0.436,62.169,-104.863,-48.127
224720.0,-0.948,0.028,0.399,-0.078,-1.592,-0.214,-1.001,0.174,-0.052,-0.925,-0.327,0.506,0.591,-0.122,0.365,-42.639,-135.129,39.903,0.526,0.206,0.35,61.634,-105.416,-38.97
224740.0,-0.964,0.052,0.404,-1.53,-1.955,-0.891,-1.0,0.174,-0.054,-1.545,-0.385,0.455,0.654,-0.143,0.285,-35.244,-132.971,33.607,0.551,0.242,0.261,51.611,-109.733,-27.078
224760.0,-0.976,0.077,0.386,-2.505,-0.144,0.48,-1.0,0.173,-0.054,-1.143,-0.301,0.49,0.686,-0.179,0.253,-28.28,-131.407,29.16,0.524,0.228,0.228,42.992,-115.311,-12.449
224780.0,-0.981,0.053,0.392,-2.977,-2.1,3.292,-1.004,0.177,-0.055,-1.797,-0.312,0.404,0.718,-0.162,0.238,-18.518,-129.483,27.371,0.592,0.203,0.206,42.468,-115.628,-3.898
224800.0,-0.909,-0.013,0.364,-5.724,-3.146,5.786,-0.995,0.173,-0.055,-2.556,-0.494,0.28,0.695,-0.158,0.184,-17.363,-129.291,22.572,0.643,0.273,0.218,36.212,-113.307,2.107
224820.0,-0.89,-0.037,0.406,-2.031,3.58,2.953,-0.994,0.166,-0.058,-1.553,-0.402,0.318,0.781,-0.136,0.146,-19.6,-130.06,17.78,0.69,0.282,0.23,23.823,-110.834,1.928
224840.0,-0.903,-0.017,0.383,-5.042,1.349,1.238,-1.01,0.167,-0.057,-2.042,-1.22,0.488,0.818,-0.138,0.113,-25.132,-127.541,9.213,0.771,0.27,0.199,16.347,-105.047,-0.457
224860.0,-0.915,-0.017,0.427,-7.132,3.067,0.595,-1.005,0.164,-0.06,-1.999,-1.905,0.721,0.807,-0.168,-0.021,-14.871,-122.197,4.479,0.835,0.265,0.141,15.127,-96.823,-1.302
224880.0,-0.958,-0.043,0.416,-6.092,0.632,-0.227,-0.998,0.165,-0.063,-0.585,-2.459,1.08,0.843,-0.199,-0.21,9.441,-114.567,2.481,0.887,0.246,0.115,19.621,-86.245,-1.456
224900.0,-0.967,-0.067,0.398,-4.259,-0.297,-1.712,-1.005,0.169,-0.056,0.404,-2.822,1.488,0.899,-0.153,-0.256,34.86,-99.217,0.45,0.973,0.243,0.095,30.569,-70.975,-1.448
224920.0,-0.969,-0.045,0.366,-1.795,1.658,-3.937,-1.001,0.165,-0.051,0.61,-2.542,1.848,0.904,-0.074,-0.334,36.846,-79.137,0.28,0.984,0.262,0.064,36.422,-61.983,0.551
224940.0,-0.963,0.003,0.399,1.057,1.426,-5.425,-0.998,0.168,-0.051,0.94,-2.35,1.946,0.925,-0.011,-0.378,23.255,-69.283,-0.56,0.973,0.216,0.04,41.195,-56.36,1.711
224960.0,-0.956,0.006,0.419,2.587,-0.226,-5.394,-1.001,0.169,-0.053,1.313,-2.24,2.077,0.967,-0.002,-0.377,-4.942,-53.894,-0.509,1.015,0.201,0.021,46.504,-49.484,2.763
224980.0,-0.935,-0.018,0.388,4.501,-0.749,-4.893,-1.005,0.169,-0.053,1.61,-2.345,2.058,0.968,-0.008,-0.376,-30.935,-41.498,-1.089,1.034,0.218,-0.004,47.732,-42.653,3.618
225000.0,-0.954,-0.022,0.359,6.409,0.459,-4.974,-1.0,0.171,-0.057,1.716,-2.475,1.938,0.948,-0.029,-0.358,-45.046,-32.095,-2.014,0.966,0.149,-0.014,46.926,-37.997,3.253
225020.0,-0.955,-0.016,0.359,9.895,1.591,-5.016,-0.992,0.171,-0.059,2.08,-2.349,1.852,0.94,-0.052,-0.315,-46.553,-27.513,-3.45,0.968,0.138,-0.029,47.943,-36.001,3.057
225040.0,-0.946,-0.01,0.358,11.973,3.093,-4.749,-0.998,0.177,-0.057,1.89,-2.543,1.721,0.956,-0.085,-0.307,-37.759,-23.312,-4.152,0.938,0.11,-0.04,44.701,-32.035,1.292
225060.0,-0.949,-0.0,0.374,11.958,3.561,-4.985,-1.005,0.172,-0.061,1.765,-2.72,1.691,0.966,-0.075,-0.293,-18.269,-18.683,-4.075,0.923,0.154,-0.079,33.685,-31.935,-0.295
225080.0,-0.953,0.022,0.383,10.382,3.443,-4.977,-1.001,0.164,-0.061,1.904,-3.284,1.749,0.983,-0.032,-0.256,-5.145,-16.965,-3.118,0.953,0.138,-0.141,17.649,-34.503,-1.466
225100.0,-0.965,0.047,0.379,5.165,2.215,-4.401,-0.996,0.179,-0.053,1.99,-3.08,1.672,1.01,-0.014,-0.245,4.024,-17.193,-0.334,0.985,0.108,-0.17,13.37,-35.56,-1.05
225120.0,-0.963,0.041,0.365,0.379,1.094,-3.117,-1.0,0.181,-0.05,0.368,-3.072,1.61,0.998,-0.005,-0.242,7.806,-21.621,3.042,1.015,0.156,-0.209,9.435,-35.763,-1.05
225140.0,-0.945,0.032,0.347,-1.776,1.469,-2.304,-1.003,0.174,-0.054,0.069,-2.677,1.61,1.012,-0.003,-0.222,5.927,-26.868,4.31,1.019,0.112,-0.251,-6.281,-35.303,-4.883
225160.0,-0.938,0.029,0.34,-3.268,4.587,-1.925,-1.004,0.179,-0.051,-0.91,-2.94,1.47,1.002,-0.008,-0.243,5.515,-29.965,5.506,1.025,0.118,-0.24,-11.751,-31.188,-9.554
225180.0,-0.945,0.019,0.341,-4.8,6.73,-1.472,-0.996,0.182,-0.048,-1.847,-2.102,1.277,1.024,-0.05,-0.319,17.638,-30.4,8.16,1.039,0.149,-0.227,-13.451,-25.569,-11.765
225200.0,-0.959,-0.0,0.335,-5.419,5.563,-0.804,-0.991,0.176,-0.047,-2.07,-1.574,1.122,1.036,-0.08,-0.424,35.355,-23.263,11.931,1.037,0.177,-0.235,-16.682,-20.963,-12.597
225220.0,-0.96,-0.003,0.37,-5.454,5.67,-0.32,-0.997,0.171,-0.053,-2.8,-1.33,1.12,1.064,-0.092,-0.486,50.944,-8.514,14.7,1.031,0.218,-0.255,-23.189,-15.722,-13.875
225240.0,-0.96,-0.0,0.388,-5.19,4.722,-0.134,-1.0,0.17,-0.057,-2.8,-1.578,1.249,1.03,-0.077,-0.532,53.104,9.006,14.502,1.056,0.254,-0.285,-28.128,-7.96,-15.035
225260.0,-0.964,-0.004,0.374,-4.927,2.12,-0.089,-1.001,0.17,-0.059,-2.07,-1.94,1.33,1.011,-0.122,-0.587,51.684,25.075,13.452,1.046,0.286,-0.317,-33.178,1.54,-14.516
225280.0,-0.968,-0.011,0.344,-4.373,1.285,-0.346,-1.0,0.169,-0.057,-1.363,-2.42,1.33,0.996,-0.117,-0.553,45.34,42.651,11.952,1.011,0.297,-0.344,-40.701,11.626,-12.3
225300.0,-0.963,-0.007,0.323,-3.831,1.101,-0.602,-0.994,0.163,-0.06,-0.654,-2.773,1.284,0.993,-0.169,-0.485,36.929,57.435,10.311,0.979,0.275,-0.343,-46.586,23.828,-10.221
225320.0,-0.927,-0.026,0.309,-8.587,6.517,-0.812,-0.999,0.177,-0.05,0.012,-2.616,1.171,0.989,-0.211,-0.405,34.517,67.8,7.997,0.963,0.257,-0.324,-48.988,35.45,-8.38
225340.0,-0.94,-0.023,0.27,-17.806,7.943,0.029,-1.009,0.195,-0.039,-0.113,-2.141,0.546,0.974,-0.214,-0.347,37.59,75.74,3.15,0.95,0.253,-0.307,-48.058,47.709,-5.004
225360.0,-0.925,-0.01,0.281,-16.013,17.501,-1.208,-0.999,0.186,-0.043,-0.512,-1.079,-0.548,0.955,-0.213,-0.299,41.329,81.541,-3.806,0.947,0.256,-0.288,-41.04,63.48,-0.211
225380.0,-0.985,-0.004,0.29,-11.383,19.942,-2.13,-0.991,0.183,-0.052,-0.408,-0.939,-1.223,0.931,-0.208,-0.276,51.715,89.571,-9.16,0.961,0.273,-0.253,-38.784,76.663,4.234
225400.0,-0.971,0.002,0.362,-8.753,19.124,-2.949,-0.992,0.165,-0.069,0.572,-1.224,-1.2,0.878,-0.192,-0.206,58.438,96.266,-14.722,0.906,0.273,-0.211,-42.531,89.076,8.563
225420.0,-0.956,-0.007,0.384,-3.942,12.777,-1.977,-0.997,0.147,-0.082,1.704,-2.584,-0.49,0.854,-0.166,-0.141,61.412,102.25,-19.64,0.827,0.283,-0.17,-57.419,98.848,13.286
225440.0,-0.937,-0.01,0.368,-1.328,11.157,-0.95,-1.018,0.15,-0.078,1.453,-4.926,0.938,0.813,-0.127,-0.102,59.32,110.401,-24.457,0.788,0.259,-0.086,-62.282,108.136,18.942
225460.0,-0.949,-0.033,0.32,-1.726,11.065,-0.217,-1.023,0.154,-0.063,0.61,-6.244,2.248,0.751,-0.105,-0.106,60.087,121.074,-29.902,0.759,0.231,0.002,-61.837,116.947,25.711
225480.0,-0.951,-0.035,0.355,-1.285,13.091,-0.634,-1.01,0.162,-0.054,-0.542,-6.663,2.982,0.695,-0.088,-0.069,55.674,131.586,-34.601,0.747,0.198,0.02,-63.055,128.279,30.251
225500.0,-0.972,-0.026,0.363,0.593,10.768,-0.331,-0.999,0.174,-0.05,-0.874,-6.72,3.235,0.648,-0.077,-0.014,47.404,144.854,-38.036,0.695,0.164,0.039,-63.63,146.93,31.85
225520.0,-1.0,-0.022,0.369,0.733,7.523,-0.21,-0.998,0.175,-0.045,-0.112,-6.643,3.234,0.579,-0.089,-0.019,47.952,162.413,-40.937,0.569,0.121,0.146,-54.141,161.068,32.877
225540.0,-1.006,-0.037,0.35,0.368,5.375,-1.289,-0.998,0.174,-0.04,0.305,-5.907,2.841,0.488,-0.063,-0.005,49.415,175.559,-46.35,0.516,0.124,0.221,-51.143,174.79,31.069
225560.0,-1.002,-0.048,0.337,0.324,4.127,-2.337,-0.992,0.175,-0.04,0.59,-5.017,2.627,0.393,-0.037,0.059,46.796,186.967,-54.652,0.474,0.112,0.242,-53.119,187.72,26.482
225580.0,-0.974,-0.063,0.288,3.513,4.493,-2.726,-0.997,0.176,-0.044,0.802,-4.705,2.617,0.307,-0.04,0.136,40.202,198.045,-63.812,0.351,0.003,0.432,-27.962,201.142,26.801
225600.0,-0.921,-0.069,0.244,11.039,10.146,-3.078,-1.008,0.18,-0.041,0.836,-4.885,2.833,0.212,-0.05,0.163,34.183,206.67,-74.327,0.247,-0.002,0.503,-4.17,207.947,26.682
225620.0,-0.883,-0.054,0.332,14.265,19.526,-3.631,-1.0,0.157,-0.049,0.833,-5.386,3.145,0.132,-0.051,0.186,27.939,213.735,-86.142,0.213,0.084,0.411,-15.605,217.962,25.602
