Millis,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_left_leg,AccelY_left_leg,AccelZ_left_leg,GyroX_left_leg,GyroY_left_leg,GyroZ_left_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
2140.0,-0.986,-0.247,0.007,-0.389,-2.058,1.219,-0.977,-0.236,-0.032,0.205,-3.126,-1.368,-0.992,0.112,-0.064,-0.808,-4.361,-0.454,-0.799,-0.456,-0.405,-1.794,-0.993,-2.23
2160.0,-0.988,-0.244,0.005,-0.431,-2.23,1.26,-0.977,-0.238,-0.033,0.085,-2.94,-1.505,-0.996,0.111,-0.063,0.197,-4.58,-0.073,-0.799,-0.468,-0.398,-1.005,-1.607,-2.829
2180.0,-0.987,-0.246,0.005,-0.124,-2.288,1.25,-0.975,-0.237,-0.028,0.31,-2.727,-1.612,-1.003,0.123,-0.065,-0.315,-6.146,-0.14,-0.796,-0.465,-0.393,-1.867,-1.956,-2.939
2200.0,-0.988,-0.247,0.007,0.108,-2.156,1.18,-0.974,-0.237,-0.024,0.287,-2.427,-1.765,-0.998,0.114,-0.057,-1.61,-6.23,0.07,-0.8,-0.458,-0.4,-2.87,-1.82,-2.8
2220.0,-0.99,-0.244,0.007,0.27,-2.108,1.088,-0.974,-0.235,-0.026,0.128,-2.336,-1.855,-1.0,0.108,-0.055,-0.701,-5.861,0.468,-0.803,-0.46,-0.406,-1.796,-2.64,-2.525
2240.0,-0.988,-0.246,0.008,0.034,-2.256,0.91,-0.975,-0.235,-0.033,0.178,-2.375,-1.913,-0.996,0.115,-0.051,-0.77,-5.74,0.978,-0.797,-0.488,-0.408,-0.774,-2.418,-3.677
2260.0,-0.988,-0.242,0.009,-0.292,-2.362,0.895,-0.974,-0.237,-0.031,0.375,-2.452,-2.02,-0.994,0.108,-0.06,-0.084,-6.22,1.038,-0.791,-0.489,-0.399,1.82,-1.89,-3.22
2280.0,-0.99,-0.246,0.005,0.21,-2.149,0.77,-0.975,-0.235,-0.027,0.323,-2.353,-2.1,-0.981,0.108,-0.051,1.307,-5.805,1.521,-0.801,-0.48,-0.396,2.709,-1.415,-3.22
2300.0,-0.988,-0.245,0.007,0.198,-2.103,0.767,-0.975,-0.241,-0.032,0.395,-2.427,-2.077,-0.999,0.116,-0.055,2.425,-3.337,1.181,-0.803,-0.468,-0.396,-0.001,-2.903,-3.924
2320.0,-0.986,-0.248,0.005,-0.07,-2.17,0.7,-0.973,-0.24,-0.034,0.104,-2.402,-2.052,-0.984,0.11,-0.062,1.731,-1.373,0.772,-0.8,-0.473,-0.392,-1.212,-3.479,-4.389
2340.0,-0.989,-0.244,0.008,-0.56,-2.38,0.63,-0.975,-0.232,-0.032,-0.311,-2.541,-2.197,-0.988,0.114,-0.072,-0.894,-0.872,0.969,-0.803,-0.485,-0.393,0.252,-3.457,-4.23
2360.0,-0.989,-0.244,0.005,-0.037,-2.386,0.63,-0.976,-0.231,-0.035,0.35,-2.66,-2.31,-0.988,0.101,-0.071,0.49,0.21,1.19,-0.802,-0.482,-0.398,1.831,-2.992,-4.295
2380.0,-0.991,-0.248,0.004,0.199,-2.715,0.63,-0.984,-0.24,-0.037,0.699,-3.289,-2.241,-0.982,0.095,-0.071,3.85,0.84,2.73,-0.803,-0.481,-0.397,2.529,-3.581,-4.906
2400.0,-0.988,-0.247,0.004,0.259,-2.78,0.63,-0.976,-0.241,-0.034,0.47,-2.978,-2.31,-0.993,0.102,-0.071,4.9,-0.21,4.41,-0.801,-0.482,-0.392,3.362,-3.729,-4.748
2420.0,-0.988,-0.248,0.005,0.415,-2.915,0.585,-0.972,-0.237,-0.033,0.288,-2.661,-2.31,-1.005,0.14,-0.075,5.134,-1.804,4.016,-0.8,-0.475,-0.392,3.101,-3.692,-4.57
2440.0,-0.988,-0.246,0.007,0.725,-2.72,0.511,-0.976,-0.24,-0.03,0.142,-2.66,-2.501,-0.999,0.113,-0.072,5.653,-2.511,2.847,-0.806,-0.468,-0.395,1.805,-4.32,-4.924
2460.0,-0.989,-0.244,0.007,0.422,-2.758,0.441,-0.974,-0.245,-0.024,0.685,-2.195,-2.659,-0.99,0.118,-0.074,7.873,-0.506,1.785,-0.805,-0.468,-0.395,1.006,-5.254,-5.711
2480.0,-0.992,-0.245,0.009,0.418,-2.91,0.315,-0.97,-0.247,-0.031,0.84,-1.75,-2.59,-0.984,0.118,-0.083,7.313,0.247,2.139,-0.801,-0.471,-0.393,0.728,-5.431,-6.425
2500.0,-0.991,-0.249,0.01,0.638,-2.879,0.28,-0.972,-0.241,-0.032,0.652,-1.813,-2.461,-0.993,0.107,-0.085,8.102,0.83,1.946,-0.803,-0.482,-0.387,1.234,-5.291,-6.513
2520.0,-0.986,-0.25,0.009,0.699,-2.835,0.28,-0.977,-0.241,-0.033,0.63,-1.82,-2.5,-0.996,0.12,-0.08,7.396,-1.23,1.71,-0.808,-0.49,-0.383,3.609,-5.413,-6.114
2540.0,-0.986,-0.248,0.008,0.56,-2.998,0.235,-0.97,-0.243,-0.029,0.761,-1.704,-2.638,-0.991,0.115,-0.075,9.45,-2.485,1.88,-0.806,-0.484,-0.378,4.771,-5.539,-5.817
2560.0,-0.988,-0.248,0.006,0.667,-3.164,0.101,-0.974,-0.243,-0.029,0.643,-1.566,-2.791,-0.991,0.105,-0.074,12.04,-3.185,2.355,-0.806,-0.483,-0.37,3.619,-6.555,-6.016
2580.0,-0.987,-0.249,0.008,0.633,-3.37,0.07,-0.979,-0.238,-0.044,0.801,-1.422,-2.8,-0.992,0.114,-0.075,12.536,-3.467,2.126,-0.811,-0.485,-0.372,2.528,-7.613,-6.808
2600.0,-0.988,-0.251,0.012,0.207,-3.538,0.062,-0.987,-0.245,0.012,5.617,-2.469,-3.014,-0.988,0.108,-0.081,12.977,-3.381,1.274,-0.812,-0.497,-0.369,2.807,-8.378,-7.462
2620.0,-0.989,-0.262,0.003,1.073,-3.674,-0.031,-0.957,-0.293,-0.011,4.719,-0.943,-2.997,-0.985,0.11,-0.083,13.115,-3.777,0.896,-0.813,-0.499,-0.367,4.128,-8.661,-7.46
2640.0,-0.985,-0.257,0.002,2.219,-3.7,-0.055,-0.94,-0.278,-0.037,2.458,-0.099,-3.089,-0.987,0.129,-0.084,13.3,-4.126,0.093,-0.811,-0.508,-0.354,6.573,-9.685,-6.976
2660.0,-0.982,-0.258,0.009,4.405,-3.538,0.058,-0.97,-0.233,-0.038,1.254,-2.068,-3.22,-0.983,0.125,-0.097,13.657,-3.468,-0.437,-0.805,-0.505,-0.347,7.14,-10.5,-6.58
2680.0,-0.995,-0.244,0.014,4.581,-3.576,-0.237,-0.981,-0.237,-0.036,1.394,-2.58,-3.419,-0.986,0.129,-0.098,15.134,-1.303,0.687,-0.804,-0.49,-0.35,3.854,-12.345,-7.017
2700.0,-0.993,-0.267,0.015,4.008,-4.654,-0.7,-0.979,-0.236,-0.038,1.715,-2.536,-4.19,-1.006,0.168,-0.095,13.906,-2.19,-1.029,-0.816,-0.502,-0.356,0.911,-13.67,-8.397
2720.0,-0.978,-0.262,0.011,6.782,-3.355,-0.714,-0.975,-0.244,-0.041,1.696,-2.72,-4.933,-0.986,0.152,-0.098,7.857,-4.008,-3.254,-0.812,-0.511,-0.361,1.143,-13.925,-7.797
2740.0,-0.986,-0.243,0.012,5.789,-4.213,-0.984,-0.978,-0.246,-0.036,2.748,-3.654,-5.678,-0.992,0.143,-0.101,4.902,-3.08,-5.239,-0.798,-0.5,-0.366,1.59,-13.716,-7.77
2760.0,-0.99,-0.231,0.021,4.949,-4.78,-1.825,-0.981,-0.233,-0.044,2.87,-4.13,-6.563,-0.998,0.131,-0.097,4.616,-2.891,-6.041,-0.795,-0.502,-0.358,1.124,-12.663,-8.101
2780.0,-0.985,-0.239,0.031,4.566,-4.179,-2.392,-0.969,-0.241,-0.042,2.611,-4.219,-7.344,-0.998,0.126,-0.097,5.791,-2.109,-6.326,-0.798,-0.487,-0.355,0.832,-12.057,-9.122
2800.0,-0.998,-0.229,0.022,2.922,-4.093,-2.81,-0.969,-0.253,-0.037,2.768,-4.781,-7.437,-1.005,0.133,-0.097,6.842,-2.197,-6.402,-0.788,-0.492,-0.343,-0.711,-12.171,-8.958
2820.0,-0.983,-0.249,0.017,2.182,-3.835,-3.441,-0.969,-0.261,-0.033,2.782,-4.956,-7.18,-1.007,0.134,-0.096,5.902,-3.786,-6.413,-0.777,-0.487,-0.34,-1.007,-11.186,-7.706
2840.0,-0.983,-0.257,0.023,3.84,-3.508,-3.569,-0.965,-0.259,-0.03,1.953,-4.762,-7.041,-1.005,0.118,-0.1,5.87,-4.501,-6.111,-0.779,-0.485,-0.339,-1.911,-10.721,-6.487
2860.0,-0.985,-0.267,0.02,2.691,-4.452,-3.433,-0.965,-0.256,-0.023,1.782,-4.078,-7.355,-1.001,0.137,-0.104,9.192,-4.331,-5.041,-0.786,-0.493,-0.336,-1.96,-11.185,-5.125
2880.0,-0.983,-0.25,0.022,4.122,-3.157,-3.693,-0.966,-0.258,-0.027,2.1,-3.494,-7.833,-1.006,0.239,-0.101,10.82,-5.358,-4.161,-0.785,-0.492,-0.336,-1.61,-11.13,-3.36
2900.0,-0.989,-0.258,0.016,2.397,-4.799,-4.308,-0.967,-0.25,-0.029,2.049,-3.228,-8.356,-1.005,0.115,-0.102,10.415,-6.306,-3.712,-0.788,-0.493,-0.344,-1.887,-11.636,-2.028
2920.0,-0.989,-0.271,0.021,2.031,-5.318,-4.47,-0.966,-0.261,-0.028,1.443,-3.259,-8.762,-0.994,0.119,-0.1,11.229,-5.333,-3.808,-0.789,-0.497,-0.351,-1.105,-11.889,-0.425
2940.0,-0.989,-0.26,0.027,3.825,-4.961,-4.775,-0.963,-0.268,-0.02,1.38,-2.736,-9.013,-0.993,0.123,-0.102,9.795,-5.487,-4.172,-0.783,-0.488,-0.353,0.06,-11.121,0.323
2960.0,-0.984,-0.259,0.022,3.873,-5.35,-5.33,-0.962,-0.266,-0.017,2.386,-1.821,-9.175,-0.979,0.126,-0.099,6.788,-4.852,-4.513,-0.784,-0.479,-0.352,-0.254,-10.391,0.7
2980.0,-0.975,-0.277,0.026,4.781,-5.157,-5.581,-0.968,-0.277,-0.02,2.444,-1.879,-9.254,-0.984,0.122,-0.09,3.81,-5.226,-5.596,-0.785,-0.469,-0.358,-2.596,-9.437,0.587
3000.0,-0.977,-0.273,0.036,3.256,-5.283,-5.6,-0.964,-0.255,-0.01,1.793,-0.561,-10.762,-0.979,0.101,-0.089,3.51,-5.319,-6.09,-0.788,-0.477,-0.354,-4.319,-9.058,0.431
3020.0,-0.984,-0.272,0.029,2.018,-5.633,-6.004,-0.964,-0.272,-0.039,3.902,-0.658,-11.698,-0.979,0.109,-0.088,4.162,-5.162,-6.088,-0.779,-0.49,-0.354,-3.982,-7.331,1.201
3040.0,-0.981,-0.284,0.031,2.042,-6.293,-6.41,-0.968,-0.275,-0.043,5.315,-1.157,-12.077,-0.976,0.105,-0.087,4.925,-4.131,-5.683,-0.779,-0.49,-0.355,-2.07,-5.286,2.757
3060.0,-0.982,-0.278,0.036,3.945,-5.804,-7.011,-0.961,-0.233,-0.028,5.194,-2.234,-14.121,-0.985,0.104,-0.096,6.514,-3.851,-5.279,-0.783,-0.485,-0.361,-1.184,-3.746,4.45
3080.0,-0.982,-0.265,0.04,4.447,-4.697,-7.907,-0.966,-0.283,-0.035,3.094,-2.062,-15.475,-0.997,0.101,-0.096,7.629,-4.504,-4.259,-0.788,-0.485,-0.363,-1.12,-3.217,6.189
3100.0,-0.985,-0.277,0.048,4.093,-4.563,-8.485,-0.957,-0.313,-0.04,7.874,-1.35,-16.507,-1.014,0.087,-0.093,9.66,-5.74,-2.94,-0.795,-0.491,-0.362,-1.12,-2.24,7.469
3120.0,-0.978,-0.294,0.055,4.382,-4.176,-8.588,-0.949,-0.244,-0.019,9.107,-1.794,-17.845,-1.009,0.079,-0.085,14.368,-6.344,-0.881,-0.8,-0.498,-0.365,-0.814,-1.185,8.125
3140.0,-0.962,-0.291,0.058,5.283,-1.565,-8.55,-0.962,-0.334,-0.029,10.363,-2.448,-17.614,-1.009,0.063,-0.062,22.888,-5.631,2.845,-0.797,-0.5,-0.363,0.01,0.223,8.977
3160.0,-0.983,-0.292,0.068,5.638,0.06,-8.675,-0.951,-0.326,-0.032,12.121,-2.115,-15.642,-1.04,0.072,-0.056,26.964,-5.056,4.703,-0.804,-0.507,-0.36,0.295,2.026,9.824
3180.0,-0.977,-0.284,0.089,3.135,1.763,-8.94,-0.962,-0.349,-0.014,7.643,-3.283,-13.782,-1.043,0.046,-0.045,33.201,-9.246,5.95,-0.825,-0.515,-0.362,0.778,2.542,9.785
3200.0,-0.953,-0.275,0.087,-0.691,4.758,-8.964,-0.952,-0.39,-0.024,11.163,-2.571,-10.528,-1.037,0.061,-0.033,40.969,-7.852,6.401,-0.834,-0.516,-0.366,1.777,2.352,9.486
3220.0,-0.942,-0.324,0.1,-3.282,12.344,-9.469,-0.943,-0.335,-0.023,7.071,-3.243,-7.275,-1.039,0.098,0.003,40.119,-8.366,6.665,-0.833,-0.512,-0.367,3.204,1.443,9.235
3240.0,-0.947,-0.341,0.108,-3.742,22.22,-8.457,-0.933,-0.357,-0.015,8.961,-2.679,-4.825,-1.04,0.095,0.055,36.819,-9.83,7.268,-0.815,-0.51,-0.353,5.582,0.945,8.791
3260.0,-0.959,-0.298,0.082,-3.541,28.415,-7.778,-0.945,-0.342,-0.027,8.062,-2.66,-3.995,-1.026,0.097,0.082,22.476,-11.715,8.403,-0.797,-0.502,-0.342,7.892,0.41,7.692
3280.0,-0.972,-0.31,0.063,-11.902,32.892,-7.097,-0.951,-0.339,-0.023,7.597,-2.837,-3.224,-1.008,0.096,0.107,27.241,-11.456,9.09,-0.787,-0.473,-0.334,8.992,-0.975,5.715
3300.0,-0.981,-0.303,0.032,-18.13,33.81,-4.62,-0.953,-0.337,-0.014,6.219,-2.641,-2.014,-1.023,0.091,0.127,27.386,-12.004,10.164,-0.79,-0.454,-0.34,7.88,-2.308,4.275
3320.0,-1.027,-0.394,-0.041,-24.71,26.88,-2.03,-0.949,-0.342,-0.011,4.698,-2.326,-0.198,-1.038,0.092,0.167,25.304,-11.651,12.953,-0.826,-0.448,-0.375,7.372,-4.574,2.353
3340.0,-0.947,-0.45,-0.097,-19.74,24.57,0.21,-0.934,-0.326,-0.01,6.358,-1.92,0.557,-1.061,0.096,0.216,23.471,-12.744,17.512,-0.837,-0.43,-0.376,8.029,-8.382,-0.534
3360.0,-0.913,-0.544,-0.017,-39.08,9.298,-8.225,-0.948,-0.305,-0.002,0.324,-0.84,-0.83,-1.056,0.082,0.212,26.769,-16.703,20.543,-0.826,-0.407,-0.374,7.112,-10.388,-3.229
3380.0,-0.874,-0.592,-0.023,-47.943,1.473,-18.152,-0.944,-0.345,-0.005,2.015,1.316,-0.385,-1.034,0.087,0.207,35.459,-26.287,23.244,-0.83,-0.392,-0.379,4.116,-11.818,-7.124
3400.0,-0.872,-0.691,-0.041,-31.43,1.89,-26.25,-0.942,-0.351,-0.014,2.154,1.936,0.806,-1.063,0.155,0.219,35.637,-30.71,26.658,-0.835,-0.366,-0.384,0.84,-13.79,-10.64
3420.0,-0.908,-0.588,-0.007,-18.13,-6.65,-33.32,-0.941,-0.347,-0.018,-3.011,1.96,3.182,-1.104,0.179,0.226,29.917,-26.173,28.448,-0.848,-0.351,-0.384,-6.44,-15.96,-12.88
3440.0,-0.884,-0.471,0.047,-10.095,-23.678,-40.622,-0.932,-0.371,-0.021,-0.895,1.96,5.731,-1.099,0.195,0.236,23.732,-35.14,29.029,-0.852,-0.366,-0.384,-10.484,-19.336,-15.411
3460.0,-0.798,-0.507,-0.084,-27.333,-38.426,-41.997,-0.946,-0.314,-0.026,0.022,3.2,6.569,-1.099,0.231,0.234,10.406,-40.982,28.501,-0.818,-0.347,-0.36,-15.614,-21.34,-18.1
3480.0,-0.936,-0.08,-0.168,1.077,-31.289,-30.279,-0.96,-0.349,-0.048,0.325,2.875,8.291,-1.121,0.204,0.231,2.966,-45.328,26.228,-0.787,-0.332,-0.341,-23.903,-22.101,-20.387
3500.0,-0.907,0.109,-0.772,-28.016,-18.456,-9.279,-0.956,-0.402,-0.046,-2.24,1.603,13.516,-1.172,0.179,0.201,1.612,-48.409,23.129,-0.786,-0.348,-0.32,-32.754,-23.028,-20.534
3520.0,-1.268,0.02,-0.311,-16.092,-18.198,10.669,-0.945,-0.409,-0.043,-8.365,0.224,21.299,-1.215,0.192,0.199,3.459,-51.896,19.153,-0.817,-0.411,-0.33,-36.196,-22.447,-19.985
3540.0,-1.296,0.109,0.015,-33.541,-55.989,21.926,-0.963,-0.346,-0.036,-10.438,-0.563,25.815,-1.299,0.245,0.195,4.524,-56.825,15.534,-0.873,-0.441,-0.357,-39.413,-23.017,-20.673
3560.0,-0.853,-0.375,-0.007,-5.674,-45.799,15.966,-0.989,-0.226,-0.054,-13.755,-2.96,23.89,-1.324,0.283,0.173,4.595,-67.977,13.555,-0.922,-0.447,-0.378,-41.319,-28.861,-20.727
3580.0,-0.782,-0.823,0.025,52.877,-2.927,10.202,-0.997,-0.158,-0.067,-16.575,-6.221,17.466,-1.23,0.338,0.222,-1.252,-78.049,16.524,-0.873,-0.449,-0.318,-44.634,-31.887,-22.688
3600.0,-1.011,-0.39,0.137,25.167,-13.525,23.145,-0.994,-0.189,-0.079,-16.216,-9.556,11.647,-1.18,0.367,0.266,-9.631,-81.265,21.056,-0.767,-0.471,-0.233,-46.769,-32.524,-25.364
3620.0,-0.941,-0.349,0.062,4.949,-14.253,24.266,-1.003,-0.245,-0.081,-15.635,-13.273,10.46,-1.168,0.389,0.27,-21.572,-84.752,24.215,-0.706,-0.539,-0.175,-47.169,-30.15,-25.53
3640.0,-0.935,-0.274,0.018,-4.135,-15.375,22.124,-0.979,-0.258,-0.054,-19.626,-16.559,10.979,-1.159,0.377,0.287,-31.794,-88.36,25.373,-0.691,-0.6,-0.172,-41.829,-27.703,-23.825
3660.0,-0.946,-0.354,-0.003,-2.374,-14.085,19.936,-0.943,-0.278,-0.014,-21.445,-15.371,10.928,-1.177,0.346,0.274,-37.299,-93.589,22.214,-0.676,-0.614,-0.179,-27.971,-25.099,-19.521
3680.0,-0.989,-0.34,0.007,6.928,-11.876,18.68,-0.945,-0.279,-0.012,-17.856,-12.63,10.727,-1.192,0.327,0.261,-42.037,-100.228,18.444,-0.695,-0.59,-0.209,-19.461,-23.751,-15.587
3700.0,-1.012,-0.274,0.036,-0.916,-15.567,18.317,-0.953,-0.258,-0.014,-12.067,-9.668,10.449,-1.208,0.324,0.22,-42.064,-109.192,15.034,-0.751,-0.577,-0.237,-17.923,-25.507,-15.702
3720.0,-0.981,-0.318,0.029,-7.849,-17.088,16.954,-0.967,-0.248,-0.014,-9.672,-8.48,9.776,-1.191,0.344,0.21,-39.412,-113.181,11.298,-0.767,-0.583,-0.239,-18.257,-27.937,-16.604
3740.0,-0.987,-0.314,0.027,-3.384,-14.99,15.578,-0.971,-0.229,-0.016,-7.516,-8.725,8.628,-1.184,0.363,0.286,-39.808,-115.999,8.348,-0.759,-0.563,-0.225,-23.293,-30.491,-19.152
3760.0,-0.983,-0.311,0.058,1.035,-12.166,13.352,-0.962,-0.233,-0.008,-8.388,-8.617,7.47,-1.167,0.374,0.299,-44.956,-117.867,5.132,-0.729,-0.549,-0.226,-32.774,-29.471,-25.042
3780.0,-0.961,-0.297,0.079,3.049,-7.32,11.437,-0.956,-0.237,0.014,-8.467,-7.187,6.639,-1.141,0.341,0.264,-48.236,-119.21,2.078,-0.707,-0.525,-0.251,-43.704,-27.971,-28.822
3800.0,-0.974,-0.236,0.079,0.386,-5.925,9.854,-0.954,-0.231,0.015,-5.656,-4.167,6.112,-1.124,0.329,0.273,-51.324,-121.323,-1.796,-0.684,-0.533,-0.265,-45.124,-26.455,-28.545
3820.0,-0.975,-0.276,0.062,-3.192,-5.629,8.039,-0.956,-0.228,0.007,-4.653,-1.396,5.185,-1.118,0.371,0.356,-58.17,-121.87,-7.35,-0.664,-0.546,-0.26,-37.684,-21.949,-24.997
3840.0,-0.972,-0.302,0.061,-0.437,-2.642,7.887,-0.969,-0.232,0.003,-4.806,0.281,4.41,-1.146,0.346,0.36,-70.406,-128.04,-11.112,-0.674,-0.516,-0.263,-30.076,-16.005,-20.703
3860.0,-0.972,-0.287,0.05,-0.159,-0.847,7.504,-0.968,-0.242,-0.011,-0.446,2.075,4.483,-1.114,0.331,0.382,-73.5,-131.46,-15.47,-0.682,-0.469,-0.262,-28.176,-15.487,-18.969
3880.0,-0.963,-0.289,0.063,-4.24,-0.556,6.958,-0.948,-0.245,-0.017,2.756,4.668,4.668,-1.087,0.309,0.421,-80.138,-130.834,-19.172,-0.668,-0.414,-0.257,-31.129,-16.564,-18.421
3900.0,-0.966,-0.26,0.089,-7.343,1.565,7.457,-0.961,-0.243,-0.007,5.223,8.151,4.5,-1.058,0.27,0.427,-83.146,-137.107,-21.705,-0.647,-0.353,-0.272,-42.089,-16.206,-17.732
3920.0,-0.982,-0.241,0.076,-11.522,3.247,6.742,-0.963,-0.237,-0.007,2.776,11.447,5.137,-0.964,0.238,0.472,-86.978,-136.102,-23.264,-0.652,-0.33,-0.328,-54.976,-15.33,-16.83
3940.0,-0.973,-0.274,0.073,-14.161,4.926,4.867,-0.957,-0.239,0.006,2.364,13.991,6.581,-0.95,0.236,0.562,-94.146,-135.915,-25.435,-0.688,-0.352,-0.36,-57.63,-13.04,-14.667
3960.0,-0.968,-0.333,0.07,-7.738,10.724,4.176,-0.971,-0.205,0.003,-2.268,15.057,6.669,-0.928,0.206,0.633,-97.136,-137.768,-28.585,-0.73,-0.332,-0.376,-58.127,-14.733,-12.178
3980.0,-0.976,-0.314,0.053,-6.883,12.921,4.502,-0.982,-0.183,-0.025,-7.695,17.392,5.711,-0.843,0.155,0.607,-93.906,-142.177,-30.823,-0.725,-0.32,-0.391,-56.807,-15.291,-10.14
4000.0,-0.979,-0.269,0.039,-12.088,13.439,5.303,-0.988,-0.226,-0.031,-7.107,19.422,5.325,-0.749,0.126,0.597,-88.257,-139.948,-30.841,-0.719,-0.296,-0.413,-54.816,-13.988,-5.979
4020.0,-0.996,-0.294,0.01,-12.133,14.267,4.553,-1.027,-0.133,-0.033,-9.933,22.969,5.52,-0.672,0.108,0.631,-83.056,-132.436,-31.79,-0.743,-0.254,-0.442,-55.832,-13.134,-0.109
4040.0,-0.974,-0.292,-0.009,-13.71,13.043,4.717,-0.89,-0.224,-0.151,-14.609,34.135,4.439,-0.662,0.138,0.722,-87.228,-129.384,-33.38,-0.796,-0.254,-0.464,-58.317,-13.715,5.5
4060.0,-0.952,-0.297,-0.023,-8.33,14.21,6.16,-0.991,-0.191,-0.06,-10.892,12.678,5.322,-0.655,0.105,0.769,-100.187,-131.934,-34.984,-0.813,-0.289,-0.467,-51.542,-16.9,12.183
4080.0,-0.962,-0.255,-0.031,-11.653,12.64,7.339,-0.978,-0.232,-0.073,-9.346,16.543,6.461,-0.602,-0.002,0.757,-104.835,-136.09,-37.553,-0.751,-0.307,-0.4,-42.871,-15.244,15.628
4100.0,-0.97,-0.272,-0.034,-8.126,11.896,7.625,-0.959,-0.252,-0.124,0.346,17.146,7.174,-0.511,-0.128,0.71,-96.91,-139.76,-33.18,-0.733,-0.272,-0.385,-38.955,-11.907,19.662
4120.0,-0.984,-0.255,-0.021,-7.644,11.33,7.477,-0.973,-0.23,-0.155,2.24,15.33,8.05,-0.429,-0.212,0.713,-76.904,-136.666,-31.006,-0.804,-0.246,-0.422,-41.37,-12.6,22.61
4140.0,-0.96,-0.25,0.023,-10.57,11.2,6.93,-1.028,-0.163,-0.145,-2.178,10.653,8.329,-0.382,-0.172,0.745,-63.162,-125.389,-36.499,-0.842,-0.263,-0.428,-44.73,-17.22,24.57
4160.0,-0.981,-0.384,-0.039,-11.5,11.207,7.626,-1.012,-0.18,-0.126,-5.53,9.87,8.33,-0.378,-0.13,0.752,-62.516,-118.769,-41.85,-0.838,-0.297,-0.42,-43.33,-18.13,27.79
4180.0,-1.005,-0.387,-0.041,3.141,15.795,7.641,-0.993,-0.188,-0.119,-7.556,10.022,8.5,-0.371,-0.138,0.747,-69.863,-117.789,-45.661,-0.863,-0.31,-0.461,-40.232,-16.49,29.628
4200.0,-0.992,-0.236,-0.042,4.058,15.95,9.44,-0.972,-0.217,-0.116,-7.0,10.36,11.48,-0.309,-0.205,0.71,-72.651,-118.823,-48.402,-0.873,-0.273,-0.466,-37.527,-16.05,31.338
4220.0,-1.017,-0.267,0.007,3.77,16.391,8.339,-0.996,-0.178,-0.139,-9.782,6.188,12.225,-0.221,-0.306,0.678,-67.068,-117.521,-49.532,-0.861,-0.276,-0.474,-36.997,-14.194,33.033
4240.0,-0.985,-0.28,-0.005,6.819,18.447,7.23,-0.986,-0.176,-0.19,-6.65,8.05,12.6,-0.165,-0.303,0.697,-55.593,-110.167,-49.491,-0.877,-0.278,-0.479,-35.911,-10.084,34.436
4260.0,-0.938,-0.259,-0.056,1.29,18.92,10.989,-1.025,-0.096,-0.169,-12.797,3.713,11.042,-0.126,-0.264,0.709,-54.753,-107.793,-50.073,-0.911,-0.287,-0.46,-33.891,-8.016,36.03
4280.0,-0.954,-0.312,-0.077,7.297,19.255,13.374,-1.008,-0.163,-0.121,-6.628,1.36,5.468,-0.049,-0.299,0.632,-54.936,-110.41,-50.978,-0.89,-0.252,-0.484,-34.37,-7.63,38.08
4300.0,-1.02,-0.272,-0.074,8.313,19.986,12.341,-0.984,-0.126,-0.163,-17.29,2.73,4.48,0.046,-0.404,0.58,-41.828,-110.393,-50.304,-0.884,-0.261,-0.488,-36.453,-7.632,36.891
4320.0,-0.993,-0.217,-0.03,1.998,15.812,8.78,-0.959,-0.187,-0.141,-8.384,4.652,4.729,0.103,-0.426,0.592,-22.035,-105.698,-50.31,-0.917,-0.283,-0.458,-31.381,-8.021,37.139
4340.0,-0.891,-0.251,-0.091,-4.085,20.428,8.616,-0.964,-0.193,-0.147,-8.118,6.428,5.307,0.142,-0.41,0.602,-3.942,-100.199,-47.065,-0.932,-0.264,-0.412,-20.306,-3.961,39.819
4360.0,-0.872,-0.23,-0.17,5.731,25.41,8.884,-0.98,-0.141,-0.129,-6.94,7.566,6.684,0.243,-0.447,0.545,14.004,-95.614,-44.722,-0.973,-0.2,-0.461,-23.94,-6.79,42.35
4380.0,-0.954,-0.146,-0.16,7.749,22.172,7.529,-0.984,-0.143,-0.12,-4.123,10.203,4.633,0.372,-0.474,0.524,25.93,-93.765,-44.691,-0.976,-0.205,-0.485,-34.757,-9.934,38.022
4400.0,-0.975,-0.145,-0.095,5.779,20.67,7.811,-0.975,-0.119,-0.161,-4.493,10.57,3.329,0.378,-0.363,0.52,30.856,-87.664,-40.334,-0.984,-0.236,-0.471,-32.999,-13.394,37.639
4420.0,-0.931,-0.206,-0.095,-3.095,17.726,9.37,-0.978,-0.127,-0.154,-4.433,10.763,2.437,0.379,-0.28,0.512,-19.218,-83.593,-40.991,-0.994,-0.341,-0.415,-10.74,-8.362,44.152
4440.0,-0.949,-0.273,-0.133,15.433,24.174,6.956,-0.984,-0.11,-0.205,-5.088,10.723,1.624,0.461,-0.348,0.515,-45.484,-83.784,-41.119,-1.033,-0.358,-0.401,17.388,1.739,54.914
