Millis,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_left_leg,AccelY_left_leg,AccelZ_left_leg,GyroX_left_leg,GyroY_left_leg,GyroZ_left_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
11960.0,-5.678,1.938,-0.215,-60.48,-294.131,-49.912,-2.796,2.767,-1.541,22.418,-7.159,-100.856,2.834,-1.141,-1.437,-104.93,85.61,-66.29,-1.163,-0.42,-0.136,20.893,-308.443,-29.399
11980.0,-2.244,0.652,0.269,-327.237,131.044,-35.949,-1.027,-0.184,-0.864,-138.314,83.279,4.089,2.078,-1.242,-1.318,-143.268,199.256,-106.429,-0.683,0.114,-0.553,-63.417,-314.297,-49.489
12000.0,-2.433,-5.102,-1.623,-74.269,75.369,-37.333,-0.933,-0.391,-1.759,-94.908,-60.031,-64.533,1.628,-1.066,-0.72,-206.0,220.923,-144.392,0.4,0.251,-0.79,-172.27,-341.32,-106.54
12020.0,-1.072,-1.553,-1.15,39.632,56.4,-121.864,-1.56,-0.04,-1.132,57.399,-23.656,-8.346,1.202,-0.905,-0.308,-226.1,314.79,-199.01,1.943,0.443,-0.996,-190.19,-278.46,-146.3
12040.0,-1.488,-0.721,-1.065,22.572,-16.927,-28.15,-1.906,0.594,-1.085,50.149,-60.263,49.678,0.379,-0.845,0.03,-136.505,357.805,-255.072,2.218,1.206,-1.127,-18.26,-82.082,-75.376
12060.0,-1.818,-1.0,-0.907,-36.828,-54.828,56.547,-2.456,0.7,-0.975,-56.873,-176.275,70.07,-0.658,-0.55,0.142,-43.556,453.935,-291.948,2.635,1.954,-1.373,42.918,36.249,-28.231
12080.0,-2.34,-1.152,-0.409,-17.242,-123.537,91.948,-1.73,0.515,-0.154,16.537,-142.901,42.016,-1.984,-0.236,-0.222,-50.75,313.95,-326.55,2.783,1.903,-1.206,112.084,119.117,30.111
12100.0,-2.611,-1.03,0.049,24.858,-181.53,89.383,-2.591,0.752,0.729,-108.822,-153.152,-5.574,-2.184,-0.42,-0.139,-49.56,279.44,-280.35,2.341,1.745,-0.841,223.307,250.293,90.94
12120.0,-1.798,0.445,1.626,-6.72,-174.941,90.866,-2.62,0.339,-0.876,-367.71,-327.04,-97.02,-2.148,-0.185,-0.246,-23.52,228.27,-242.34,1.188,1.574,-0.413,213.005,344.19,106.157
12140.0,-1.48,1.288,1.346,-42.3,-121.679,128.821,-1.061,-1.834,-2.106,-266.79,-272.481,-95.379,-1.244,0.086,-0.286,-67.34,233.17,-216.44,0.628,1.268,-0.458,132.777,360.876,92.947
12160.0,-1.453,0.976,-2.095,61.315,-115.839,164.618,0.106,-1.241,-1.566,-66.5,-349.16,-120.82,-1.367,-0.084,-0.375,-111.673,276.386,-202.221,0.101,0.687,-0.828,2.877,394.233,82.161
12180.0,-0.985,-0.234,-2.667,340.061,-223.364,197.132,1.774,-0.422,-0.04,-43.105,114.654,-145.312,-1.716,-0.125,-0.105,-144.858,268.19,-196.267,-0.689,-0.008,-1.01,-23.235,432.885,96.241
12200.0,0.618,0.334,-1.256,174.056,-99.75,128.379,0.145,-0.507,0.019,-24.159,105.383,-136.734,-1.695,-0.283,-0.099,-116.598,277.458,-185.496,-1.525,-0.565,-0.973,28.977,474.482,139.551
12220.0,0.885,0.063,-0.734,92.546,31.12,56.088,-0.574,-0.534,-0.23,38.056,28.375,-132.272,-1.682,-0.136,-0.147,-62.729,278.241,-177.233,-2.1,-0.845,-0.783,135.297,461.436,137.573
12240.0,-0.251,0.202,-0.031,121.404,103.108,61.649,-0.248,-0.16,-0.464,118.236,19.179,-129.951,-1.564,0.064,-0.144,-81.099,275.489,-174.959,-1.781,-0.798,-0.532,152.188,423.256,86.015
12260.0,-0.285,0.627,0.506,132.022,38.509,85.857,0.073,0.413,-0.329,141.636,57.305,-121.466,-1.375,0.048,-0.134,-120.55,279.415,-170.335,-1.508,-0.497,-0.529,97.223,398.36,8.012
12280.0,0.073,0.403,0.575,2.502,79.758,98.444,-0.117,0.641,0.007,120.081,95.326,-104.441,-1.395,0.019,-0.063,-157.175,288.349,-162.845,-1.738,-0.287,-0.517,-36.278,356.331,-57.862
12300.0,-0.195,-0.375,0.038,-83.418,75.099,77.799,-0.261,0.707,0.275,67.432,86.214,-85.777,-1.469,0.084,0.169,-244.575,235.101,-153.134,-1.857,-0.361,-0.406,-191.078,310.798,-98.081
12320.0,-0.382,-0.57,0.098,-70.03,77.358,45.525,-0.07,0.491,0.042,-25.935,43.258,-75.181,-1.194,-0.056,0.763,-319.207,222.608,-143.791,-1.822,-0.58,-0.324,-283.599,287.692,-105.435
12340.0,-0.25,-0.088,0.002,-96.842,79.62,45.293,0.038,0.275,-0.419,-9.168,21.881,-78.84,-0.581,-1.004,0.396,-141.227,294.246,-130.417,-1.631,-0.818,-0.329,-301.038,279.92,-95.506
12360.0,-0.169,-0.357,0.416,-94.22,95.48,56.07,-0.039,0.681,0.168,27.636,93.249,-76.274,-1.217,-0.33,0.472,79.742,327.759,-147.408,-1.434,-1.038,-0.365,-285.017,283.567,-71.593
12380.0,-0.353,-0.908,0.408,-59.798,71.885,31.42,-0.482,0.319,-0.373,5.277,61.652,-63.566,-2.409,0.54,1.59,-10.402,356.814,-201.329,-1.194,-1.253,-0.334,-197.261,324.489,-36.213
12400.0,-0.781,-0.463,-0.299,-17.366,60.104,23.114,-0.476,-0.556,-3.582,-0.406,73.881,-46.455,-3.573,-0.316,1.794,-119.051,268.054,-190.03,-1.359,-1.392,-0.062,-21.127,374.263,-9.909
12420.0,-0.246,-0.693,-2.134,3.727,66.208,-7.089,-0.785,0.993,-0.344,197.544,348.315,5.797,-3.416,-0.259,2.156,-23.351,215.671,-180.713,-1.417,-0.873,-0.114,54.436,371.175,-17.227
12440.0,-0.287,-1.492,-1.09,-75.403,331.79,-149.67,-2.651,1.247,0.652,-116.969,340.789,-87.913,-3.56,-0.303,3.108,-48.908,178.721,-124.883,-1.302,-0.399,-0.214,16.218,365.628,-47.93
12460.0,-3.224,2.038,1.871,51.191,130.011,-81.707,-3.881,-0.29,-0.385,-19.593,262.251,-56.251,-4.252,-1.653,2.734,82.094,167.246,-95.367,-1.393,-0.423,0.217,-22.764,344.435,-54.831
12480.0,-2.294,1.021,0.744,-39.849,114.045,-68.693,-1.966,-0.551,-0.859,39.85,128.67,-16.477,-4.994,-0.393,3.118,183.798,11.304,-8.997,-1.606,-0.42,1.414,29.612,311.163,-13.577
12500.0,-1.276,0.835,-0.354,-123.786,58.41,-26.766,-1.134,-0.073,-1.481,38.672,27.152,-10.401,-4.833,0.323,2.788,170.109,-114.316,24.027,-2.267,-0.379,1.599,62.951,342.27,33.233
12520.0,-1.84,-1.872,-1.219,-112.692,73.114,-26.581,-1.617,0.32,-1.568,-8.086,-27.126,-0.414,-4.064,-0.18,1.624,197.502,-169.686,54.144,-3.863,-0.247,1.778,112.717,260.419,68.879
12540.0,-3.474,-2.213,-1.158,-52.015,-2.74,-44.662,-1.412,-0.298,-1.183,-19.308,-71.014,-1.785,-3.497,-0.134,1.259,274.692,-217.972,102.164,-4.74,1.28,2.996,118.393,96.404,81.967
12560.0,-0.751,0.965,-0.378,-47.373,8.426,1.575,-1.741,-0.299,-1.085,27.768,-108.578,7.077,-2.743,0.208,0.931,286.318,-259.621,143.818,-5.43,2.128,3.305,-132.44,-95.27,-34.44
12580.0,-1.495,-0.12,-0.793,19.01,-63.751,47.689,-2.171,0.032,-0.92,31.69,-160.729,42.974,-1.779,0.442,0.733,274.902,-281.319,185.519,-4.668,-0.604,2.113,-38.405,-62.696,28.993
12600.0,-2.142,-0.533,-0.771,11.234,-92.801,93.033,-2.052,0.497,-0.37,-23.277,-210.551,51.083,-1.086,0.466,0.663,248.739,-286.617,206.971,-5.479,-0.237,0.54,-3.57,-152.53,63.21
12620.0,-2.585,-0.369,-0.327,13.463,-182.277,107.773,-1.784,1.134,0.505,-80.517,-166.639,63.978,-1.056,0.42,0.521,198.667,-259.767,230.107,-4.466,-0.391,0.624,-44.964,-213.281,94.102
12640.0,-2.451,-0.222,0.662,-27.67,-205.636,72.433,-1.899,1.252,0.021,-75.756,-171.849,94.994,-1.414,0.334,0.389,140.202,-258.75,250.18,-3.837,-0.278,0.626,-65.497,-228.631,91.443
12660.0,-1.271,-0.02,1.967,28.577,-268.811,136.829,-1.999,0.844,-1.5,-87.99,-342.237,103.501,-1.757,0.195,0.106,54.611,-284.918,263.03,-3.377,-0.166,0.671,-172.848,-296.546,51.118
12680.0,-1.223,0.061,1.07,-37.415,-133.84,145.668,-1.43,0.53,-0.87,-184.708,-176.88,128.115,-1.939,-0.155,-0.081,20.179,-295.145,264.429,-2.457,-0.67,0.636,-152.18,-336.84,19.53
12700.0,-1.925,-0.369,-1.401,-122.068,-227.57,7.657,0.537,-0.436,-0.638,-85.795,-69.388,107.972,-1.974,-0.546,-0.166,38.443,-301.147,258.284,-1.622,-0.465,0.588,-108.71,-327.04,-3.08
12720.0,-1.424,-0.499,-1.423,43.45,-421.69,-70.595,0.219,-0.37,-0.21,-24.774,-101.5,69.125,-1.872,-0.569,-0.245,70.581,-324.82,254.947,-1.302,-0.345,0.369,-114.453,-356.309,-36.081
12740.0,0.807,0.069,-0.288,158.952,-81.293,-121.427,0.595,-0.277,0.866,40.774,-16.706,22.468,-1.561,-0.421,-0.16,69.94,-334.085,249.185,-0.906,-0.47,0.119,-80.36,-359.38,-47.95
12760.0,0.908,0.19,0.235,174.135,57.117,-121.92,-0.112,0.638,-0.133,-33.371,19.928,70.198,-1.404,-0.223,-0.011,74.913,-275.844,198.498,-0.93,-0.251,-0.117,-58.788,-346.792,-46.848
12780.0,-0.641,0.192,0.314,165.075,57.463,-94.36,-0.162,0.232,-0.182,-49.552,-38.038,94.873,-1.595,-0.443,-0.137,78.626,-271.121,177.677,-1.091,-0.326,-0.322,-45.764,-338.801,-54.412
12800.0,0.06,-0.067,0.093,91.076,-36.365,-89.291,-0.011,0.054,-0.151,-39.947,17.367,98.499,-1.463,-0.377,-0.133,104.019,-274.325,176.417,-1.18,-0.613,-0.312,17.769,-322.56,-46.659
12820.0,0.106,-0.346,0.225,90.271,-21.518,-105.389,-0.142,0.029,0.091,-11.282,48.854,81.824,-1.374,-0.336,0.018,76.456,-265.649,175.122,-1.305,-0.496,-0.23,113.4,-307.51,-29.12
12840.0,-0.013,0.237,0.265,96.256,-24.873,-94.62,-0.314,-0.082,0.005,-5.432,42.937,77.685,-1.391,-0.633,0.066,76.912,-253.734,189.142,-1.378,-0.07,-0.421,95.62,-315.98,-27.3
12860.0,-0.054,0.452,0.088,26.538,-26.39,-54.907,-0.383,-0.34,-0.05,-12.645,25.804,91.204,-1.47,-0.712,-0.214,145.739,-254.939,223.63,-1.404,-0.162,-0.418,19.626,-324.461,-52.35
12880.0,0.022,0.182,-0.038,-45.872,-27.791,-52.986,-0.382,-0.597,-0.131,7.019,20.319,90.412,-1.224,-0.5,-0.331,167.438,-256.626,243.295,-1.43,-0.337,-0.42,2.574,-331.55,-71.243
12900.0,0.077,0.222,-0.166,-75.144,-21.239,-61.182,-0.159,-0.677,-0.0,89.975,44.581,74.955,-1.149,-0.69,-0.361,187.421,-238.484,247.641,-1.489,-0.194,-0.568,-36.149,-350.305,-99.663
12920.0,-0.033,0.563,-0.242,-102.353,-6.417,-55.97,-0.153,-0.629,0.073,135.971,60.681,74.987,-0.709,-0.941,-1.103,252.969,-285.896,276.203,-1.339,-0.133,-0.526,-79.094,-349.385,-129.316
12940.0,-0.117,0.634,-0.065,-165.742,9.587,-56.974,-0.224,-0.606,-0.346,171.844,57.997,88.145,0.173,-0.451,-1.22,278.052,-339.34,193.235,-1.264,-0.242,-0.478,-77.236,-346.845,-151.971
12960.0,-0.585,0.57,-1.245,-260.807,28.98,-70.381,-0.528,0.016,-5.618,360.431,-70.489,4.524,1.007,-0.559,-2.152,125.354,-329.296,131.777,-1.291,-0.207,-0.484,-72.107,-337.79,-163.991
12980.0,-0.99,-0.117,-4.103,-399.719,122.837,-97.946,1.962,0.036,0.719,395.16,590.668,125.836,3.067,-0.791,-2.43,117.216,-146.542,51.914,-1.236,-0.356,-0.641,-45.361,-312.497,-168.315
13000.0,-0.511,-0.942,-2.072,-215.516,493.612,-141.083,-2.365,-0.267,-1.492,403.947,358.407,18.309,2.675,-0.797,-2.286,82.996,89.343,-14.809,-0.974,-0.165,-0.825,4.412,-280.396,-182.869
13020.0,-8.419,3.673,-0.237,-189.63,113.75,-86.31,-2.895,1.004,-1.462,125.932,181.808,-43.214,2.304,-0.68,-1.948,7.691,149.205,-62.309,-0.338,0.265,-1.185,84.909,-264.011,-174.636
13040.0,-0.416,0.57,0.362,-110.36,47.866,-49.224,-2.621,2.181,-1.462,-28.77,147.84,-13.09,2.322,-0.631,-1.588,-109.043,194.421,-91.814,0.479,0.771,-0.908,99.124,-208.084,-136.567
13060.0,-1.907,-2.551,-1.245,-10.489,60.535,-18.434,-2.035,0.485,-1.225,-90.65,-43.26,17.43,2.101,-0.734,-1.028,-207.731,236.951,-139.03,1.231,0.832,-0.639,74.733,-222.658,-86.481
13080.0,-2.068,-1.381,-0.725,117.433,60.979,-73.894,-2.138,0.389,-1.491,-18.841,-24.788,-28.977,1.415,-0.754,-0.346,-203.993,316.19,-185.019,1.835,0.859,-0.705,7.432,-139.133,-61.33
13100.0,-1.704,0.086,-0.782,68.367,33.658,-43.864,-1.763,0.441,-1.651,46.605,-46.744,-13.043,0.434,-0.633,0.034,-131.385,482.032,-215.671,2.343,1.016,-1.004,-112.176,-92.313,-46.529
13120.0,-2.077,-0.294,-0.828,-29.668,-47.691,-25.021,-2.014,0.665,-1.518,0.489,-116.479,10.116,-0.903,-0.487,0.007,-99.066,531.596,-245.311,3.0,1.031,-1.104,-141.834,-75.283,-20.568
13140.0,-2.062,-0.613,-0.676,-39.303,-70.208,-2.463,-2.044,0.701,-0.308,42.222,-220.269,9.846,-2.179,-0.369,-0.207,-140.952,403.404,-281.047,3.018,0.997,-0.744,-82.493,76.779,30.124
13160.0,-2.59,-1.109,-0.372,-4.766,-110.256,29.033,-1.914,1.102,0.527,-51.471,-202.579,-7.291,-2.359,-0.469,-0.058,-167.151,353.702,-281.08,2.585,0.766,-0.12,39.199,206.574,91.552
13180.0,-2.482,-0.526,0.127,61.18,-178.848,51.067,-1.952,0.437,0.519,-242.975,-194.836,-21.841,-2.426,-0.515,0.086,-116.44,323.76,-245.229,1.978,0.542,0.172,158.642,279.295,137.958
13200.0,-1.339,0.924,2.559,71.836,-261.23,162.855,-1.275,-1.196,-1.432,-411.464,-294.925,-78.629,-2.119,-0.156,0.08,-70.364,294.805,-220.725,1.261,0.52,0.154,223.892,347.8,147.706
13220.0,-1.197,1.201,2.168,-68.6,-106.925,153.93,-0.483,-0.989,-0.809,-370.235,-275.747,-131.061,-1.667,0.002,0.058,-86.154,299.071,-206.003,0.315,0.432,-0.204,219.81,422.984,139.937
13240.0,-2.232,0.737,-1.24,16.614,-101.703,127.526,0.968,-0.921,-0.978,-209.509,-148.059,-157.511,-1.605,-0.104,0.048,-111.129,290.051,-184.71,-0.758,0.109,-0.467,162.76,429.976,109.914
13260.0,-1.597,0.594,-1.882,362.352,-326.239,145.846,0.239,-1.082,0.01,-142.526,42.398,-148.944,-1.625,-0.214,0.053,-110.674,293.372,-168.82,-1.534,-0.009,-0.555,87.896,410.549,83.4
13280.0,0.641,1.093,-0.566,242.767,-154.985,133.772,-0.437,-0.86,0.107,-42.391,16.254,-160.911,-1.882,-0.157,0.085,-103.531,279.089,-161.854,-1.68,-0.314,-0.517,28.3,393.617,69.606
13300.0,0.485,0.526,-0.634,133.573,15.489,111.511,-0.423,-0.114,-0.137,59.6,-84.732,-162.017,-1.852,0.093,0.226,-110.501,243.855,-149.93,-1.581,-0.498,-0.461,35.355,380.894,67.864
13320.0,0.014,0.664,0.336,142.76,110.911,94.839,-0.108,0.574,-0.207,62.922,-89.243,-141.776,-1.404,0.14,0.17,-146.946,256.346,-130.35,-1.429,-0.44,-0.495,48.792,371.301,63.302
13340.0,-0.335,0.868,0.434,9.827,24.445,155.762,0.109,0.831,-0.282,27.747,-64.514,-118.111,-1.349,-0.218,0.131,-166.569,273.573,-116.12,-1.431,-0.091,-0.656,-10.798,361.127,27.061
13360.0,-0.204,-0.181,0.277,-61.66,10.288,167.674,0.155,0.911,-0.293,-10.136,-18.325,-89.198,-1.272,-0.455,0.447,-108.454,246.03,-103.124,-1.658,0.016,-0.67,-140.288,339.965,-20.268
13380.0,-0.152,-1.026,-0.004,-0.148,-4.643,104.659,0.053,0.931,-0.142,-59.454,10.266,-72.277,-1.03,-0.282,0.571,2.734,254.412,-101.853,-1.797,-0.253,-0.529,-222.88,316.54,-36.82
13400.0,-0.128,-0.865,0.49,46.257,21.885,83.321,-0.012,0.915,-0.051,-81.029,11.074,-60.516,-1.187,0.134,0.596,41.346,271.793,-110.001,-1.734,-0.589,-0.346,-217.7,302.19,-24.15
13420.0,-0.325,-0.435,0.284,70.127,-16.803,64.604,0.033,0.775,-0.208,-91.588,38.67,-40.638,-1.417,0.036,0.724,40.571,242.787,-111.411,-1.558,-0.674,-0.292,-192.328,307.506,-3.057
13440.0,-0.298,-0.559,0.049,21.192,-21.343,63.832,-0.152,0.05,-1.193,-93.478,63.196,-32.819,-1.367,0.039,1.055,59.902,249.369,-117.33,-1.506,-0.754,-0.175,-131.687,314.539,7.586
13460.0,-0.047,-0.61,0.114,-21.087,55.564,27.912,-0.207,-0.443,-1.743,31.656,106.406,-34.751,-2.233,0.359,1.026,23.629,286.217,-142.314,-1.439,-0.728,0.086,-59.594,305.853,12.703
13480.0,-0.249,-0.863,-0.216,-47.39,106.05,8.12,0.07,0.994,0.74,148.138,396.333,2.84,-2.784,0.427,0.874,-5.015,230.509,-145.76,-1.105,-0.552,0.432,14.972,308.037,10.821
13500.0,-0.629,-2.609,-5.721,-34.93,86.45,-35.77,-2.821,0.42,0.513,-17.788,468.66,-33.323,-2.681,0.574,0.833,-22.255,148.981,-110.875,-1.133,-0.374,0.851,86.752,318.225,10.397
13520.0,-0.683,-1.501,0.938,-247.458,432.885,-221.544,-2.442,0.63,-0.184,58.054,145.221,-48.992,-2.677,0.823,0.854,-111.169,147.471,-72.551,-1.299,-0.042,0.752,65.197,284.925,-1.777
13540.0,-3.548,2.521,1.318,-36.849,39.31,-141.499,-2.453,-0.17,-0.382,48.143,81.333,-3.766,-2.936,0.917,1.536,-225.894,23.939,-14.486,-1.502,-0.08,0.674,-32.33,250.086,-33.603
13560.0,-0.014,1.265,0.444,-179.597,127.955,-101.524,-1.597,0.12,-0.783,45.598,126.427,-5.158,-3.38,1.372,3.59,-399.963,-179.585,81.674,-1.989,-0.661,0.901,-29.075,228.105,-46.972
13580.0,-3.194,-0.482,-0.03,-207.279,103.976,-1.469,-0.988,-0.051,-0.543,-11.926,62.69,-25.867,-1.406,-0.289,1.101,-18.537,163.748,121.38,-2.258,-0.897,1.128,52.317,196.881,-34.475
13600.0,-2.666,-1.636,-0.635,11.111,93.308,-92.056,-1.013,-0.283,-0.982,-56.685,45.751,-15.147,-3.406,0.269,-0.032,-20.299,29.921,87.972,-2.357,-0.461,1.068,101.569,183.699,-35.19
13620.0,-0.564,0.9,-0.366,45.433,57.277,-132.087,-1.228,-0.365,-0.893,-6.267,7.372,-11.724,-2.21,0.155,0.123,-77.77,-116.147,90.018,-2.694,-0.325,1.037,90.274,152.562,-31.963
13640.0,-0.717,-0.338,-0.679,-51.548,17.282,-41.595,-1.071,-0.283,-0.757,8.092,-11.974,-4.427,-1.943,0.152,-0.266,-134.193,-53.824,87.6,-2.822,-0.374,1.112,59.997,95.413,-31.909
13660.0,-1.058,-0.619,-0.684,-17.028,15.229,15.697,-0.953,-0.113,-0.812,8.0,-33.509,5.144,-1.787,0.261,-0.361,-148.421,-103.34,80.126,-2.942,-0.075,1.622,-4.726,19.625,-37.055
13680.0,-1.37,0.001,-0.454,11.612,-6.824,31.488,-1.112,-0.109,-0.837,9.207,-60.778,10.877,-1.326,0.055,-0.314,-212.338,-106.999,69.746,-2.665,-0.739,1.039,-76.733,-39.67,-43.793
13700.0,-1.267,0.051,-0.485,0.85,-32.341,32.571,-1.175,-0.154,-0.621,8.632,-59.932,13.501,-1.172,-0.11,-0.156,-166.386,-99.486,68.314,-2.342,-1.313,0.278,7.781,-22.201,-21.674
13720.0,-1.167,-0.138,-0.489,-8.498,-51.601,35.724,-1.061,-0.116,-0.597,23.654,-77.355,13.835,-1.079,-0.034,0.015,-139.064,-148.266,62.953,-2.183,-1.037,0.019,107.627,0.035,10.312
13740.0,-1.18,-0.312,-0.46,-5.785,-65.053,44.158,-0.957,-0.043,-0.605,6.4,-103.7,14.33,-0.675,-0.102,0.115,-80.419,-142.251,67.591,-2.003,-0.897,-0.073,143.853,-0.273,29.338
13760.0,-1.14,-0.251,-0.423,10.702,-79.311,53.992,-0.872,-0.05,-0.426,-19.22,-115.153,16.685,-0.462,-0.09,0.116,1.217,-94.749,67.329,-1.799,-0.869,-0.129,177.021,-2.961,44.328
13780.0,-1.036,-0.108,-0.402,14.813,-95.91,56.864,-0.785,-0.069,-0.326,-31.309,-106.931,12.863,-0.376,0.067,0.066,37.163,-93.976,80.202,-1.469,-0.521,-0.186,180.645,-3.624,45.778
13800.0,-0.927,-0.131,-0.378,23.322,-107.285,57.423,-0.739,-0.088,-0.354,-38.547,-112.865,14.755,-0.292,0.158,0.122,38.616,-84.01,97.761,-1.111,-0.413,-0.154,145.02,-3.74,32.65
13820.0,-0.731,-0.105,-0.373,52.167,-109.923,62.62,-0.624,-0.106,-0.454,-25.655,-109.097,13.908,-0.26,0.11,0.156,37.98,-69.79,106.99,-0.949,-0.395,-0.045,139.983,-4.951,24.399
13840.0,-0.652,-0.031,-0.362,55.572,-101.458,70.245,-0.576,-0.153,-0.291,-17.685,-103.275,7.84,-0.129,0.082,0.168,50.304,-69.633,122.456,-0.817,-0.258,0.067,139.029,-6.454,15.011
13860.0,-0.686,0.156,-0.265,48.991,-99.27,76.435,-0.717,-0.118,-0.173,6.369,-104.709,-9.261,-0.201,0.096,0.153,57.165,-59.307,131.219,-0.652,-0.055,0.161,111.567,-28.605,1.22
13880.0,-0.738,0.315,-0.129,26.277,-104.465,80.127,-0.661,0.031,-0.21,1.219,-89.158,-12.521,-0.241,0.046,0.119,52.609,-50.11,120.987,-0.485,0.074,0.191,73.461,-44.646,-4.873
13900.0,-0.764,0.314,-0.063,3.038,-104.179,86.673,-0.683,-0.073,-0.244,-6.616,-82.726,-10.785,-0.321,-0.137,0.127,48.668,-27.676,92.901,-0.379,0.124,0.182,18.67,-61.233,-7.417
13920.0,-1.012,0.315,0.031,19.215,-95.539,114.489,-0.798,-0.37,-0.237,6.365,-70.473,-10.973,-0.691,-0.104,0.204,53.87,24.64,52.975,-0.321,0.113,0.113,-38.43,-80.491,-20.086
13940.0,-0.779,0.738,0.489,13.5,-91.784,125.353,-1.609,0.478,0.194,67.925,-119.621,-16.898,-1.822,-0.03,-0.062,79.275,58.965,-3.722,-0.259,-0.003,0.068,-78.513,-91.933,-30.556
13960.0,-0.843,0.38,0.451,-35.965,-68.706,116.126,-1.681,-0.116,0.597,41.139,-84.077,-2.069,-2.447,-0.01,-0.287,76.764,-28.355,-42.227,-0.206,-0.029,0.05,-100.755,-96.942,-32.399
13980.0,-1.054,-0.109,0.213,-43.455,-34.769,78.574,-1.041,0.197,0.2,33.667,-47.514,-27.246,-1.582,0.056,-0.039,80.12,-119.953,-68.942,-0.188,-0.133,0.028,-103.613,-94.162,-29.18
14000.0,-0.968,0.126,0.302,-8.475,-26.367,44.08,-0.522,-0.037,0.318,-10.832,-30.255,-6.761,-0.481,0.077,0.384,73.312,-118.572,-72.591,-0.344,-0.284,0.005,-88.952,-83.408,-22.527
14020.0,-0.749,0.801,0.294,11.793,-8.815,18.307,-0.883,-0.509,0.172,5.761,8.5,-1.145,-0.169,-0.003,0.538,40.054,-33.738,-70.695,-0.62,-0.288,-0.1,-79.895,-76.445,-11.197
14040.0,-0.801,0.829,0.045,0.444,14.75,-14.627,-0.966,-0.136,0.074,-3.698,19.913,10.427,-0.368,-0.189,0.417,24.174,18.608,-76.498,-1.028,-0.337,-0.297,-101.887,-56.582,-1.455
14060.0,-0.998,0.46,0.081,-21.842,17.155,-31.131,-1.05,-0.082,-0.092,-12.422,11.253,7.114,-0.628,-0.171,0.216,24.86,6.914,-86.395,-2.143,-0.652,-0.684,-148.466,-4.598,-14.795
14080.0,-1.059,0.089,0.062,-32.625,23.898,-32.185,-1.02,0.075,-0.242,-9.638,4.308,3.141,-0.665,-0.084,0.05,25.676,24.646,-93.953,-2.194,-0.394,-0.441,-154.727,-85.143,-10.946
14100.0,-1.059,0.05,0.052,-4.548,7.864,-19.849,-0.988,0.043,-0.213,-5.668,-5.564,-1.102,-0.962,-0.095,-0.032,20.303,42.343,-105.059,-1.149,-0.083,-0.01,-175.931,-73.311,-21.028
14120.0,-0.952,0.286,0.041,1.534,8.019,-9.786,-0.986,-0.018,-0.13,-5.019,-11.818,-6.594,-1.227,-0.14,-0.041,19.474,45.073,-125.417,-0.455,-0.324,0.44,-123.361,-9.613,16.798
14140.0,-0.986,0.296,0.033,5.452,1.798,-0.306,-0.995,-0.108,-0.029,-4.797,-14.042,-4.901,-1.444,-0.193,-0.088,30.902,37.743,-148.632,-0.58,-0.195,0.42,0.677,39.715,55.507
14160.0,-1.027,0.327,-0.029,4.022,-4.492,5.09,-1.014,-0.172,0.001,-0.159,-13.944,-3.295,-1.528,-0.18,-0.193,80.974,12.452,-163.733,-0.697,-0.161,0.257,67.199,48.098,72.561
14180.0,-0.978,0.289,0.076,-2.672,-9.721,9.828,-0.985,-0.098,0.016,3.736,-9.171,-1.632,-1.265,0.056,-0.149,107.739,14.622,-172.528,-0.702,-0.118,0.038,99.436,49.458,80.544
14200.0,-0.992,0.22,0.096,-2.775,-8.729,12.077,-0.993,-0.102,0.057,5.913,-1.505,-2.92,-1.182,0.177,-0.072,95.713,32.825,-179.687,-0.808,0.094,-0.153,85.153,61.491,84.88
14220.0,-0.986,0.282,0.082,2.87,-10.36,12.6,-1.013,-0.11,0.013,5.331,2.733,-2.396,-1.42,-0.05,-0.075,56.49,37.31,-190.61,-1.071,0.211,-0.233,35.84,69.86,88.27
14240.0,-0.967,0.359,0.095,-0.77,-7.56,7.84,-1.008,-0.117,-0.05,4.698,2.157,0.267,-1.289,-0.007,-0.037,63.302,31.525,-186.442,-1.404,0.132,-0.201,-39.312,55.476,80.378
14260.0,-0.957,0.338,0.087,-1.05,-6.23,5.11,-0.994,-0.097,-0.071,4.53,1.147,1.673,-1.213,0.121,0.038,51.964,49.815,-182.959,-1.487,-0.064,-0.174,-104.565,32.344,75.123
14280.0,-0.944,0.337,0.085,4.689,-5.44,1.975,-1.003,-0.044,-0.071,1.459,-1.161,1.296,-1.305,0.262,0.144,1.119,49.788,-184.271,-1.289,-0.244,-0.071,-116.824,27.141,75.302
14300.0,-0.914,0.412,0.1,4.626,-4.156,-1.804,-1.016,-0.041,-0.069,-3.618,-5.025,-0.638,-1.292,0.098,0.157,-59.933,42.139,-178.926,-1.112,-0.313,0.062,-97.881,36.306,83.649
14320.0,-0.976,0.329,0.074,1.058,-3.851,-2.867,-1.017,-0.066,-0.057,-3.754,-7.899,-1.369,-1.242,0.036,0.223,-77.49,42.35,-169.75,-1.136,-0.272,0.051,-70.859,50.24,95.79
